Publish date,Trade date,Ticker,Action (Buy/Sell),Est. value,Stock price (Publish date)
2021-09-16,2021-08-06,ea,buy,8000.0,142.24
2021-09-16,2021-08-06,rost,buy,8000.0,113.04
2021-09-16,2021-08-16,emr,buy,8000.0,98.51
2021-09-16,2021-08-16,mrk,buy,8000.0,71.4
2021-09-16,2021-08-16,kmb,buy,8000.0,134.42
2021-09-16,2021-08-06,rok,buy,8000.0,310.98
2021-09-16,2021-08-06,hum,buy,8000.0,405.61
2021-09-16,2021-08-06,bkng,buy,8000.0,2378.1
2021-09-16,2021-08-16,aig,buy,8000.0,53.88
2021-09-16,2021-08-16,tfc,buy,8000.0,53.83
2021-09-16,2021-08-16,klac,buy,8000.0,367.54
2021-09-16,2021-08-06,fisv,buy,8000.0,109.22
2021-09-16,2021-08-16,cost,buy,8000.0,462.25
2021-09-16,2021-08-16,pfe,buy,8000.0,43.99
2021-09-16,2021-08-16,ups,buy,8000.0,191.49
2021-09-16,2021-08-06,met,buy,8000.0,59.9
2021-09-16,2021-08-06,cl,buy,8000.0,76.42
2021-09-16,2021-08-06,jpm,buy,8000.0,156.8
2021-09-16,2021-08-06,noc,buy,8000.0,354.24
2021-09-16,2021-08-16,rop,buy,8000.0,467.51
2021-09-16,2021-08-16,fis,buy,8000.0,122.5
2021-09-16,2021-08-16,avgo,buy,8000.0,510.7
2021-09-16,2021-08-16,schw,buy,8000.0,69.43
2021-09-16,2021-08-06,cme,buy,8000.0,189.27
2021-09-16,2021-08-06,cop,buy,8000.0,56.16
2021-09-16,2021-08-16,mrna,buy,8000.0,437.8
2021-09-16,2021-08-16,csco,buy,8000.0,57.87
2021-09-16,2021-08-16,abbv,buy,8000.0,106.39
2021-09-16,2021-08-06,csco,buy,8000.0,57.87
2021-09-16,2021-08-06,bac,buy,8000.0,39.35
2021-09-16,2021-08-16,atvi,buy,8000.0,77.84
2021-09-16,2021-08-06,duk,buy,8000.0,100.43
2021-09-16,2021-08-06,ba,buy,8000.0,214.35
2021-09-16,2021-08-06,mrna,buy,8000.0,437.8
2021-09-16,2021-08-16,c,buy,8000.0,67.75
2021-09-16,2021-08-16,apd,buy,8000.0,267.89
2021-09-16,2021-08-16,pnc,buy,8000.0,189.09
2021-09-16,2021-08-16,amd,buy,8000.0,106.32
2021-09-16,2021-08-16,now,buy,8000.0,654.12
2021-09-16,2021-08-16,lrcx,buy,8000.0,611.87
2021-09-16,2021-08-06,c,buy,8000.0,67.75
2021-09-16,2021-08-16,csx,buy,8000.0,30.5
2021-09-16,2021-08-06,fb,buy,8000.0,377.56
2021-09-16,2021-08-06,tgt,buy,8000.0,242.97
2021-09-16,2021-08-06,itw,buy,8000.0,218.24
2021-09-16,2021-08-16,blk,buy,8000.0,897.86
2021-09-16,2021-08-16,intc,buy,8000.0,54.52
2021-09-16,2021-08-06,ice,buy,8000.0,118.09
2021-09-16,2021-08-16,qcom,buy,8000.0,141.0
2021-09-16,2021-08-06,so,buy,8000.0,64.61
2021-09-16,2021-08-16,acn,buy,8000.0,343.59
2021-09-16,2021-08-16,tmus,buy,8000.0,128.84
2021-09-16,2021-08-06,ecl,buy,8000.0,221.85
2021-09-16,2021-08-06,gild,buy,8000.0,70.45
2021-09-16,2021-08-16,nke,buy,8000.0,158.04
2021-09-16,2021-08-16,tjx,buy,8000.0,68.97
2021-09-16,2021-08-06,ge,buy,8000.0,102.3
2021-09-16,2021-08-06,cost,buy,8000.0,462.25
2021-09-16,2021-08-06,unp,buy,8000.0,202.68
2021-09-16,2021-08-16,mo,buy,8000.0,47.46
2021-09-16,2021-08-06,d,buy,8000.0,74.66
2021-09-16,2021-08-06,chtr,buy,8000.0,774.12
2021-09-16,2021-08-06,mdlz,buy,8000.0,60.35
2021-09-16,2021-08-06,rtx,buy,8000.0,81.8
2021-09-16,2021-08-16,amat,buy,8000.0,141.34
2021-09-16,2021-08-16,nflx,buy,8000.0,584.62
2021-09-16,2021-08-06,tmo,buy,8000.0,556.82
2021-09-16,2021-08-18,lly,buy,8000.0,237.61
2021-09-16,2021-08-26,wfc,buy,8000.0,45.67
2021-09-16,2021-08-16,cvs,buy,8000.0,82.96
2021-09-16,2021-08-04,mcd,buy,8000.0,238.61
2021-09-16,2021-08-06,lmt,buy,8000.0,341.73
2021-09-16,2021-08-06,nee,buy,8000.0,83.8
2021-09-16,2021-08-16,mmm,buy,32500.0,181.86
2021-09-16,2021-08-16,adbe,buy,32500.0,663.31
2021-09-16,2021-08-16,t,buy,32500.0,19.09
2021-09-16,2021-08-16,ko,buy,32500.0,55.25
2021-09-16,2021-08-16,low,buy,32500.0,203.97
2021-09-16,2021-08-16,ibm,buy,32500.0,128.46
2021-09-16,2021-08-16,orcl,buy,32500.0,85.44
2021-09-16,2021-08-16,amgn,buy,32500.0,216.23
2021-09-16,2021-08-16,nke,buy,32500.0,157.68
2021-09-16,2021-08-26,sbux,buy,32500.0,115.93
2021-09-16,2021-08-16,mrk,buy,32500.0,70.77
2021-09-16,2021-08-26,bac,buy,32500.0,39.35
2021-09-16,2021-08-16,pm,buy,32500.0,100.05
2021-09-16,2021-08-16,v,buy,32500.0,224.08
2021-09-16,2021-08-16,jnj,buy,32500.0,163.83
2021-09-16,2021-08-16,cvx,buy,32500.0,94.11
2021-09-16,2021-08-18,jpm,buy,32500.0,155.65
2021-09-16,2021-08-16,pg,buy,32500.0,143.29
2021-09-16,2021-08-16,ma,buy,32500.0,346.16
2021-09-16,2021-08-26,dhr,buy,32500.0,327.76
2021-09-16,2021-08-16,lin,buy,32500.0,309.28
2021-09-16,2021-08-16,crm,buy,32500.0,256.75
2021-09-16,2021-08-16,xom,buy,32500.0,53.27
2021-09-16,2021-08-16,vz,buy,32500.0,52.49
2021-09-16,2021-08-16,wmt,buy,32500.0,143.61
2021-09-16,2021-08-16,abt,buy,32500.0,126.73
2021-09-16,2021-08-16,pep,buy,32500.0,152.74
2021-09-16,2021-08-16,tsla,buy,32500.0,756.86
2021-09-16,2021-08-16,cmcsa,buy,32500.0,54.76
2021-09-16,2021-08-16,dis,buy,32500.0,184.66
2021-09-16,2021-08-16,hd,buy,32500.0,326.77
2021-09-16,2021-08-16,unh,buy,32500.0,406.96
2021-09-16,2021-08-18,fb,buy,32500.0,377.56
2021-09-16,2021-08-16,googl,buy,75000.0,2889.01
2021-09-16,2021-08-18,amzn,buy,75000.0,3485.42
2021-09-16,2021-08-16,msft,buy,175000.0,304.13
2021-09-16,2021-08-16,aapl,buy,175000.0,149.03
2021-09-16,2021-08-03,rng,sell,8000.0,219.17
2021-09-16,2021-08-12,pfe,sell,8000.0,43.99
2021-09-16,2021-08-13,pfe,sell,8000.0,43.99
2021-09-16,2021-08-20,pfe,sell,8000.0,43.99
2021-09-16,2021-08-17,pfe,sell,8000.0,43.99
2021-09-16,2021-08-18,lvmuy,sell,8000.0,149.78
2021-09-16,2021-08-30,pypl,sell,8000.0,285.75
2021-09-16,2021-08-18,ppruy,sell,8000.0,77.01
2021-09-16,2021-08-31,zm,sell,8000.0,283.07
2021-09-16,2021-08-27,ms,sell,8000.0,101.92
2021-09-16,2021-08-20,wab,sell,8000.0,89.14
2021-09-16,2021-08-20,ms,sell,8000.0,101.92
2021-09-16,2021-08-12,schw,sell,8000.0,69.43
2021-09-16,2021-08-03,keys,buy,8000.0,180.4
2021-09-16,2021-08-13,tjx,buy,8000.0,68.97
2021-09-16,2021-08-03,spgi,buy,8000.0,452.54
2021-09-16,2021-08-13,mar,buy,8000.0,145.09
2021-09-16,2021-08-20,urbn,buy,8000.0,31.76
2021-09-16,2021-08-27,dhr,buy,8000.0,327.76
2021-09-16,2021-08-03,dxcm,buy,8000.0,542.23
2021-09-16,2021-08-03,snow,buy,8000.0,324.47
2021-09-16,2021-08-03,ttd,buy,8000.0,70.83
2021-09-16,2021-08-03,spot,buy,8000.0,244.2
2021-09-16,2021-08-03,crm,buy,8000.0,256.75
2021-09-16,2021-08-03,rng,buy,8000.0,219.17
2021-09-16,2021-08-03,ilmn,buy,8000.0,452.2
2021-09-16,2021-08-03,isrg,buy,8000.0,348.99
2021-09-16,2021-08-03,docu,buy,8000.0,273.9
2021-09-16,2021-08-03,cvna,buy,8000.0,329.07
2021-09-16,2021-08-03,cost,buy,8000.0,460.8
2021-09-16,2021-08-03,lly,buy,8000.0,237.61
2021-09-16,2021-08-18,gh,buy,8000.0,127.37
2021-09-16,2021-08-03,team,buy,8000.0,394.99
2021-09-16,2021-08-03,crwd,buy,8000.0,259.98
2021-09-16,2021-08-03,lulu,buy,8000.0,421.02
2021-09-16,2021-08-26,zm,buy,8000.0,283.07
2021-09-16,2021-08-03,uber,buy,8000.0,39.01
2021-09-16,2021-08-03,abnb,buy,8000.0,166.63
2021-09-16,2021-08-03,el,buy,8000.0,330.36
2021-09-16,2021-08-03,ppruy,buy,8000.0,77.01
2021-09-16,2021-08-03,ma,buy,8000.0,346.16
2021-09-16,2021-08-03,cmg,buy,8000.0,1885.58
2021-09-16,2021-08-23,nke,buy,8000.0,157.68
2021-09-16,2021-08-23,snap,buy,8000.0,71.31
2021-09-16,2021-08-16,rblx,buy,8000.0,82.33
2021-09-16,2021-08-03,lvmuy,buy,8000.0,149.78
2021-09-16,2021-08-20,cma,buy,8000.0,70.62
2021-09-16,2021-08-03,sq,buy,8000.0,248.9
2021-09-16,2021-08-03,pypl,buy,8000.0,285.75
2021-09-16,2021-08-03,adyey,buy,8000.0,31.54
2021-09-16,2021-08-23,twlo,buy,8000.0,342.35
2021-09-16,2021-08-23,v,buy,8000.0,224.08
2021-09-16,2021-08-03,nflx,buy,8000.0,584.62
2021-09-16,2021-08-24,spgi,buy,8000.0,452.54
2021-09-16,2021-08-27,bntx,buy,8000.0,357.76
2021-09-16,2021-08-16,dxcm,buy,8000.0,542.23
2021-09-16,2021-08-02,mtch,buy,8000.0,159.97
2021-09-16,2021-08-03,googl,buy,8000.0,2889.01
2021-09-16,2021-08-03,adbe,buy,8000.0,663.31
2021-09-16,2021-08-16,snow,buy,8000.0,324.47
2021-09-16,2021-08-18,dhr,buy,8000.0,327.76
2021-09-16,2021-08-18,hubs,buy,8000.0,671.83
2021-09-16,2021-08-18,ttd,buy,8000.0,70.83
2021-09-16,2021-08-16,spot,buy,8000.0,244.2
2021-09-16,2021-08-30,alc,buy,8000.0,86.44
2021-09-16,2021-08-03,nvda,buy,8000.0,223.6
2021-09-16,2021-08-03,fb,buy,8000.0,377.56
2021-09-16,2021-08-03,msft,buy,8000.0,305.32
2021-09-16,2021-08-18,isrg,buy,8000.0,348.99
2021-09-16,2021-08-24,crm,buy,8000.0,256.75
2021-09-16,2021-08-18,hum,buy,8000.0,405.61
2021-09-16,2021-08-03,shop,buy,8000.0,1477.64
2021-09-16,2021-08-03,aapl,buy,8000.0,149.44
2021-09-16,2021-08-03,tsla,buy,8000.0,756.86
2021-09-16,2021-08-16,cvna,buy,8000.0,329.07
2021-09-16,2021-08-27,cof,buy,8000.0,157.89
2021-09-16,2021-08-16,docu,buy,8000.0,273.9
2021-09-16,2021-08-16,crwd,buy,8000.0,259.98
2021-09-16,2021-08-26,lly,buy,8000.0,237.61
2021-09-16,2021-08-27,lulu,buy,8000.0,421.02
2021-09-16,2021-08-16,team,buy,8000.0,394.99
2021-09-16,2021-08-03,amzn,buy,8000.0,3485.42
2021-09-16,2021-08-16,uber,buy,32500.0,39.01
2021-09-16,2021-08-16,ppruy,buy,32500.0,77.0
2021-09-16,2021-08-16,el,buy,32500.0,330.36
2021-09-16,2021-08-16,abnb,buy,32500.0,166.63
2021-09-16,2021-08-16,twlo,buy,32500.0,342.35
2021-09-16,2021-08-16,pypl,buy,32500.0,285.75
2021-09-16,2021-08-11,cmg,buy,32500.0,1885.58
2021-09-16,2021-08-16,snap,buy,32500.0,71.31
2021-09-16,2021-08-16,lvmuy,buy,32500.0,151.46
2021-09-16,2021-08-16,sq,buy,32500.0,248.9
2021-09-16,2021-08-16,adyey,buy,32500.0,31.54
2021-09-16,2021-08-16,mtch,buy,32500.0,159.97
2021-09-16,2021-08-16,nflx,buy,32500.0,584.62
2021-09-16,2021-08-16,googl,buy,32500.0,2889.01
2021-09-16,2021-08-16,nvda,buy,32500.0,223.67
2021-09-16,2021-08-16,msft,buy,32500.0,305.32
2021-09-16,2021-08-16,fb,buy,32500.0,377.56
2021-09-16,2021-08-16,shop,buy,32500.0,1477.64
2021-09-16,2021-08-16,aapl,buy,32500.0,149.44
2021-09-16,2021-08-16,amzn,buy,75000.0,3485.42
2021-09-16,2021-08-25,ilmn,buy,8000.0,452.2
2021-09-16,2021-08-24,intu,sell,8000.0,572.37
2021-09-16,2021-08-09,mtch,buy,8000.0,159.97
2021-10-15,2021-09-28,ilmn,buy,8000.0,412.03
2021-10-15,2021-09-28,cost,buy,8000.0,451.7
2021-10-15,2021-09-28,mtch,buy,8000.0,161.58
2021-10-15,2021-09-28,siri,buy,8000.0,6.0
2021-10-15,2021-09-28,pcar,buy,8000.0,84.14
2021-10-15,2021-09-28,bkng,buy,8000.0,2515.72
2021-10-15,2021-09-28,clx,buy,8000.0,161.4
2021-10-15,2021-09-28,nxpi,buy,8000.0,189.94
2021-10-15,2021-09-28,intu,buy,8000.0,549.92
2021-10-15,2021-09-15,ms,sell,8000.0,97.22
2021-10-15,2021-09-17,ms,sell,8000.0,97.22
2021-10-15,2021-09-08,ms,sell,8000.0,97.22
2021-10-15,2021-09-30,met,sell,8000.0,63.23
2021-10-15,2021-09-28,met,sell,8000.0,63.23
2021-10-15,2021-09-14,ms,sell,8000.0,97.22
2021-10-15,2021-09-10,ms,sell,8000.0,97.22
2021-10-15,2021-09-24,mmc,sell,8000.0,157.45
2021-10-15,2021-09-27,met,sell,8000.0,63.23
2021-10-15,2021-09-22,met,sell,8000.0,63.23
2021-10-15,2021-09-20,hd,buy,8000.0,342.95
2021-10-15,2021-09-30,ndaq,buy,8000.0,201.22
2021-10-15,2021-09-03,hd,buy,8000.0,342.95
2021-10-15,2021-09-08,hd,buy,8000.0,342.95
2021-10-15,2021-09-14,hd,buy,8000.0,342.95
2021-10-15,2021-09-10,hd,buy,8000.0,342.95
2021-10-15,2021-09-28,ndaq,buy,8000.0,201.22
2021-10-15,2021-09-23,ndaq,buy,8000.0,201.22
2021-10-15,2021-09-02,hd,buy,8000.0,342.95
2021-10-15,2021-09-27,ndaq,buy,8000.0,201.22
2021-10-15,2021-09-15,hd,buy,8000.0,342.95
2021-10-15,2021-09-03,ogn,sell,8000.0,33.15
2021-10-15,2021-09-17,pfe,sell,8000.0,40.75
2021-10-15,2021-09-10,wab,sell,8000.0,89.19
2021-10-15,2021-09-03,vtrs,sell,8000.0,13.37
2021-10-15,2021-09-27,adbe,sell,32500.0,609.44
2021-10-15,2021-09-13,wab,sell,32500.0,89.19
2021-10-15,2021-09-24,mu,sell,32500.0,66.38
2021-10-15,2021-09-17,psx,sell,32500.0,80.06
2021-10-15,2021-09-09,wab,sell,32500.0,89.19
2021-10-15,2021-09-13,gd,sell,32500.0,202.26
2021-10-15,2021-09-17,ctra,sell,32500.0,20.9
2021-10-15,2021-09-08,pfe,sell,32500.0,40.75
2021-10-15,2021-09-24,mu,sell,75000.0,66.38
2021-10-15,2021-09-27,msft,sell,75000.0,303.27
2021-10-15,2021-09-03,pfe,sell,175000.0,40.75
2021-10-15,2021-09-03,alb,sell,175000.0,232.0
2021-10-15,2021-09-24,mrk,buy,8000.0,78.21
2021-10-15,2021-09-30,hbi,buy,8000.0,16.25
2021-10-15,2021-09-27,adsk,buy,8000.0,289.94
2021-10-15,2021-09-09,urbn,buy,8000.0,30.09
2021-10-15,2021-09-23,ko,buy,8000.0,53.82
2021-10-15,2021-09-24,mndt,buy,8000.0,18.05
2021-10-15,2021-09-17,mrk,buy,8000.0,78.21
2021-10-15,2021-09-22,mrk,buy,8000.0,78.21
2021-10-15,2021-09-15,mrk,buy,8000.0,78.21
2021-10-15,2021-09-20,ko,buy,32500.0,53.82
2021-10-15,2021-09-03,t,buy,32500.0,18.66
2021-10-15,2021-09-27,ma,buy,32500.0,340.38
2021-10-15,2021-09-14,mndt,buy,32500.0,18.05
2021-10-15,2021-09-14,urbn,buy,32500.0,30.09
2021-10-15,2021-09-14,mrk,buy,32500.0,78.21
2021-10-15,2021-09-27,amzn,buy,75000.0,3312.6
2021-10-15,2021-09-03,mrk,buy,75000.0,78.21
2021-10-15,2021-09-03,ko,buy,175000.0,53.82
2021-10-15,2021-09-03,wba,buy,375000.0,47.26
2021-10-15,2021-09-28,w,sell,8000.0,242.98
2021-10-15,2021-09-28,oled,sell,8000.0,172.96
2021-10-15,2021-09-28,lvs,sell,8000.0,40.05
2021-10-15,2021-09-28,snps,sell,8000.0,296.3
2021-10-15,2021-09-28,ce,sell,8000.0,157.32
2021-10-15,2021-09-28,cnc,sell,8000.0,61.94
2021-10-15,2021-09-28,a,sell,8000.0,151.42
2021-10-15,2021-09-28,csco,sell,8000.0,54.62
2021-10-15,2021-09-28,lbrda,sell,8000.0,163.91
2021-10-15,2021-09-28,anss,sell,8000.0,347.81
2021-10-15,2021-09-28,kkr,sell,8000.0,65.49
2021-10-15,2021-09-28,udr,sell,8000.0,54.4
2021-10-15,2021-09-28,cmg,sell,8000.0,1848.23
2021-10-15,2021-09-28,disca,sell,8000.0,25.5
2021-10-15,2021-09-28,wdc,sell,8000.0,54.21
2021-10-15,2021-09-28,mktx,sell,8000.0,400.08
2021-10-15,2021-09-28,trmb,sell,8000.0,81.09
2021-10-15,2021-09-28,coo,sell,8000.0,401.07
2021-10-15,2021-09-28,ppc,sell,8000.0,28.97
2021-10-15,2021-09-28,ttwo,sell,8000.0,172.1
2021-10-15,2021-09-28,enph,sell,8000.0,176.63
2021-10-15,2021-09-28,acgl,sell,8000.0,41.81
2021-10-15,2021-09-28,swks,sell,8000.0,160.37
2021-10-15,2021-09-28,holx,sell,8000.0,70.16
2021-10-15,2021-09-28,lh,sell,8000.0,273.47
2021-10-15,2021-09-28,zts,sell,8000.0,201.21
2021-10-15,2021-09-28,biib,sell,8000.0,287.93
2021-10-15,2021-09-28,txn,sell,8000.0,192.58
2021-10-15,2021-09-28,lrcx,sell,8000.0,568.08
2021-10-15,2021-09-28,regn,sell,8000.0,565.11
2021-10-15,2021-09-28,mu,sell,8000.0,66.38
2021-10-15,2021-09-28,meli,sell,8000.0,1544.1
2021-10-15,2021-09-28,dltr,sell,8000.0,97.37
2021-10-15,2021-09-28,iqv,sell,8000.0,241.51
2021-10-15,2021-09-28,has,sell,8000.0,88.25
2021-10-15,2021-09-28,gm,sell,8000.0,57.77
2021-10-15,2021-09-28,hrl,sell,8000.0,41.9
2021-10-15,2021-09-28,bsx,sell,8000.0,41.79
2021-10-15,2021-09-28,pool,sell,8000.0,440.37
2021-10-15,2021-09-28,fast,sell,8000.0,53.65
2021-10-15,2021-09-28,stt,sell,8000.0,90.23
2021-10-15,2021-09-28,tjx,sell,8000.0,63.03
2021-10-15,2021-09-28,bk,sell,8000.0,54.65
2021-10-15,2021-09-28,aptv,sell,8000.0,168.03
2021-10-15,2021-09-28,pgr,sell,8000.0,88.85
2021-10-15,2021-09-28,carr,sell,8000.0,50.47
2021-10-15,2021-09-28,avb,sell,8000.0,228.07
2021-10-15,2021-09-28,pfe,sell,8000.0,40.75
2021-10-15,2021-09-28,dg,sell,8000.0,209.13
2021-10-15,2021-09-28,fcx,sell,8000.0,36.93
2021-10-15,2021-09-28,cl,sell,8000.0,75.2
2021-10-15,2021-09-28,adsk,sell,8000.0,289.94
2021-10-15,2021-09-28,vrtx,sell,8000.0,184.19
2021-10-15,2021-09-28,fisv,sell,8000.0,108.02
2021-10-15,2021-09-28,abbv,sell,8000.0,106.69
2021-10-15,2021-09-28,vz,sell,8000.0,50.66
2021-10-15,2021-09-28,rop,sell,8000.0,458.61
2021-10-15,2021-09-28,apd,sell,8000.0,280.17
2021-10-15,2021-09-28,emr,sell,8000.0,90.91
2021-10-15,2021-09-28,cat,sell,8000.0,192.79
2021-10-15,2021-09-28,bmy,sell,8000.0,56.57
2021-10-15,2021-09-28,de,sell,8000.0,331.87
2021-10-15,2021-09-28,tmus,sell,8000.0,119.69
2021-10-15,2021-09-28,chtr,sell,8000.0,708.16
2021-10-15,2021-09-28,itw,sell,8000.0,220.68
2021-10-15,2021-09-28,mdlz,sell,8000.0,59.96
2021-10-15,2021-09-28,fb,sell,8000.0,330.52
2021-10-15,2021-09-28,t,sell,32500.0,18.66
2021-10-15,2021-09-28,amgn,sell,32500.0,207.5
2021-10-15,2021-09-28,cmcsa,sell,32500.0,52.69
2021-10-15,2021-09-28,abt,sell,32500.0,116.23
2021-10-15,2021-09-28,ma,sell,32500.0,340.38
2021-10-15,2021-09-28,pg,sell,32500.0,142.65
2021-10-15,2021-09-28,wmt,sell,32500.0,139.51
2021-10-15,2021-09-28,adbe,sell,32500.0,609.44
2021-10-15,2021-09-28,ions,buy,8000.0,33.56
2021-10-15,2021-09-28,intc,buy,8000.0,52.26
2021-10-15,2021-09-28,hznp,buy,8000.0,116.66
2021-10-15,2021-09-28,jnpr,buy,8000.0,27.94
2021-10-15,2021-09-28,chkp,buy,8000.0,123.47
2021-10-15,2021-09-28,dva,buy,8000.0,112.42
2021-10-15,2021-09-28,abc,buy,8000.0,119.88
2021-10-15,2021-09-28,qcom,buy,8000.0,129.3
2021-10-15,2021-09-28,ssnc,buy,8000.0,70.72
2021-10-15,2021-09-28,jci,buy,8000.0,68.65
2021-10-15,2021-09-28,f,buy,8000.0,15.35
2021-10-15,2021-09-28,rs,buy,8000.0,144.15
2021-10-15,2021-09-28,vmw,buy,8000.0,125.44
2021-10-15,2021-09-28,smg,buy,8000.0,145.37
2021-10-15,2021-09-28,mmc,buy,8000.0,157.45
2021-10-15,2021-09-28,bmrn,buy,8000.0,76.82
2021-10-15,2021-09-28,sgen,buy,8000.0,172.09
2021-10-15,2021-09-28,rpm,buy,8000.0,79.62
2021-10-15,2021-09-28,ko,buy,8000.0,53.82
2021-10-15,2021-09-28,chd,buy,8000.0,82.67
2021-10-15,2021-09-28,cag,buy,8000.0,32.55
2021-10-15,2021-09-28,adi,buy,8000.0,168.6
2021-10-15,2021-09-28,pki,buy,8000.0,172.42
2021-10-15,2021-09-28,mmm,buy,8000.0,177.23
2021-10-15,2021-09-28,lw,buy,8000.0,55.54
2021-10-15,2021-09-28,ups,buy,8000.0,189.46
2021-10-15,2021-09-28,cdw,buy,8000.0,178.23
2021-10-15,2021-09-28,cck,buy,8000.0,104.62
2021-10-15,2021-09-28,ffiv,buy,8000.0,198.77
2021-10-15,2021-09-28,iex,buy,8000.0,206.66
2021-10-15,2021-09-28,akam,buy,8000.0,105.84
2021-10-15,2021-09-28,avy,buy,8000.0,203.98
2021-10-15,2021-09-28,ter,buy,8000.0,112.78
2021-10-15,2021-09-28,cday,buy,8000.0,125.55
2021-10-15,2021-09-28,tgt,buy,8000.0,241.92
2021-10-15,2021-09-28,bdx,buy,8000.0,236.6
2021-10-15,2021-09-28,otis,buy,8000.0,80.81
2021-10-15,2021-09-28,iff,buy,8000.0,147.37
2021-10-15,2021-09-28,rmd,buy,8000.0,251.41
2021-10-15,2021-09-28,gntx,buy,8000.0,35.83
2021-10-15,2021-09-28,syk,buy,8000.0,262.83
2021-10-15,2021-09-28,orcl,buy,8000.0,96.07
2021-10-15,2021-09-28,crm,buy,8000.0,290.64
2021-10-15,2021-09-28,vtrs,buy,8000.0,13.15
2021-10-15,2021-09-28,fmc,buy,8000.0,87.62
2021-10-15,2021-09-28,rol,buy,8000.0,36.28
2021-10-15,2021-09-28,ftnt,buy,8000.0,318.88
2021-10-15,2021-09-28,ggg,buy,8000.0,69.3
2021-10-15,2021-09-28,ctsh,buy,8000.0,75.18
2021-10-15,2021-09-28,ctxs,buy,8000.0,95.71
2021-10-15,2021-09-28,hsy,buy,8000.0,180.51
2021-10-15,2021-09-28,qrvo,buy,8000.0,164.84
2021-10-15,2021-09-28,bll,buy,8000.0,90.39
2021-10-15,2021-09-28,sjm,buy,8000.0,119.29
2021-10-15,2021-09-28,cabo,buy,8000.0,1766.3
2021-10-15,2021-09-28,swk,buy,8000.0,178.5
2021-10-15,2021-09-28,ir,buy,8000.0,50.7
2021-10-15,2021-09-28,adm,buy,8000.0,62.24
2021-10-15,2021-09-28,mdt,buy,8000.0,123.6
2021-10-15,2021-09-28,ame,buy,8000.0,128.11
2021-10-15,2021-09-28,mrna,buy,8000.0,337.36
2021-10-15,2021-09-28,ea,buy,8000.0,137.29
2021-10-15,2021-09-28,gww,buy,8000.0,418.73
2021-10-15,2021-09-28,stz,buy,8000.0,220.49
2021-10-15,2021-09-28,spgi,buy,8000.0,444.38
2021-10-15,2021-09-28,lly,buy,8000.0,236.68
2021-10-15,2021-09-28,kr,buy,8000.0,39.1
2021-10-15,2021-09-28,v,buy,8000.0,224.89
2021-10-15,2021-09-28,zbh,buy,8000.0,141.11
2021-10-15,2021-09-28,scco,buy,8000.0,57.67
2021-10-15,2021-09-28,disca,buy,8000.0,25.5
2021-10-15,2021-09-28,msi,buy,8000.0,239.72
2021-10-15,2021-09-28,cbre,buy,8000.0,98.3
2021-10-15,2021-09-28,k,buy,8000.0,60.59
2021-10-15,2021-09-28,cvs,buy,8000.0,81.82
2021-10-15,2021-09-28,incy,buy,8000.0,64.22
2021-10-15,2021-09-28,shw,buy,8000.0,291.2
2021-10-15,2021-09-28,gild,buy,8000.0,66.11
2021-10-15,2021-09-28,lumn,buy,8000.0,11.62
2021-10-15,2021-09-28,cprt,buy,8000.0,145.0
2021-10-15,2021-09-28,syy,buy,8000.0,81.28
2021-10-15,2021-09-28,lsxma,buy,8000.0,48.41
2021-10-15,2021-09-28,ftv,buy,8000.0,70.93
2021-10-15,2021-09-28,hpq,buy,8000.0,26.12
2021-10-15,2021-09-28,ctva,buy,8000.0,42.0
2021-10-15,2021-09-28,etn,buy,8000.0,158.39
2021-10-15,2021-09-28,el,buy,8000.0,320.71
2021-10-15,2021-09-28,cern,buy,8000.0,70.29
2021-10-15,2021-09-28,payx,buy,8000.0,117.7
2021-10-15,2021-09-28,acn,buy,8000.0,330.18
2021-10-15,2021-09-28,tt,buy,8000.0,173.8
2021-10-15,2021-09-28,mnst,buy,8000.0,85.33
2021-10-15,2021-09-28,pep,buy,8000.0,157.38
2021-10-15,2021-09-28,cdns,buy,8000.0,157.87
2021-10-15,2021-09-28,tsla,buy,8000.0,820.25
2021-10-15,2021-09-28,adp,buy,8000.0,206.99
2021-10-15,2021-09-28,dov,buy,8000.0,156.42
2021-10-15,2021-09-28,fis,buy,8000.0,121.23
2021-10-15,2021-09-28,twtr,buy,8000.0,62.2
2021-10-15,2021-09-28,msft,buy,8000.0,302.09
2021-10-15,2021-09-28,hum,buy,8000.0,442.54
2021-10-15,2021-09-28,atvi,buy,8000.0,74.81
2021-10-15,2021-09-28,sbux,buy,8000.0,111.56
2021-10-15,2021-09-28,mtd,buy,8000.0,1404.96
2021-10-15,2021-09-28,avgo,buy,8000.0,492.65
2021-10-15,2021-09-28,mrk,buy,8000.0,77.52
2021-10-15,2021-09-28,bax,buy,8000.0,78.25
2021-10-15,2021-09-28,gis,buy,8000.0,61.11
2021-10-15,2021-09-28,axp,buy,8000.0,168.91
2021-10-15,2021-09-28,jnj,buy,8000.0,159.07
2021-10-15,2021-09-28,pm,buy,8000.0,94.88
2021-10-15,2021-09-28,kmb,buy,8000.0,131.37
2021-10-15,2021-09-28,ice,buy,8000.0,128.98
2021-10-15,2021-09-28,googl,buy,32500.0,2826.75
2021-10-15,2021-09-28,ibm,buy,32500.0,134.16
2021-10-15,2021-09-28,dhr,buy,32500.0,303.24
2021-10-15,2021-09-28,hd,buy,32500.0,340.89
